subject_class,property,subject_count,class_instance_count,object_count,min,max,avg,property_types,object_types
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://www.w3.org/2002/07/owl#imports,1,1,1,1,1,1,http://www.w3.org/2002/07/owl#ObjectProperty,
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://purl.org/dc/terms/title,1,1,1,1,1,1,http://www.w3.org/2002/07/owl#DatatypeProperty,
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://www.w3.org/2002/07/owl#versionInfo,1,1,1,1,1,1,http://www.w3.org/2002/07/owl#DatatypeProperty,
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://www.w3.org/2000/01/rdf-schema#comment,1,1,1,1,1,1,http://www.w3.org/2002/07/owl#DatatypeProperty,
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://publications.europa.eu/ontology/authority/table.version.number,1,1,1,1,1,1,http://www.w3.org/2002/07/owl#DatatypeProperty,
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://www.w3.org/2008/05/skos-xl#prefLabel,1,1,1,1,1,1,http://www.w3.org/2002/07/owl#ObjectProperty,
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://www.w3.org/2000/01/rdf-schema#label,1,1,1,1,1,1,http://www.w3.org/2002/07/owl#DatatypeProperty,
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://www.w3.org/2004/02/skos/core#prefLabel,1,1,1,1,1,1,http://www.w3.org/2002/07/owl#DatatypeProperty,
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,1,1,2,2,2,2,http://www.w3.org/2002/07/owl#ObjectProperty,
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://purl.org/dc/terms/identifier,1,1,1,1,1,1,http://www.w3.org/2002/07/owl#DatatypeProperty,
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://publications.europa.eu/ontology/authority/table.id,1,1,1,1,1,1,http://www.w3.org/2002/07/owl#DatatypeProperty,
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://publications.europa.eu/ontology/authority/prefLabel,1,1,1,1,1,1,http://www.w3.org/2002/07/owl#DatatypeProperty,
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://www.w3.org/2002/07/owl#versionIRI,1,1,1,1,1,1,http://www.w3.org/2002/07/owl#ObjectProperty,
http://www.w3.org/2008/05/skos-xl#Label,http://purl.org/dc/terms/created,22347,37422,13,0,1,0.597162,http://www.w3.org/2002/07/owl#DatatypeProperty,
http://www.w3.org/2008/05/skos-xl#Label,http://purl.org/dc/terms/type,34194,37422,6,0,1,0.913741,http://www.w3.org/2002/07/owl#ObjectProperty,
http://www.w3.org/2008/05/skos-xl#Label,http://www.w3.org/2000/01/rdf-schema#label,37422,37422,32436,1,1,1,http://www.w3.org/2002/07/owl#DatatypeProperty,
http://www.w3.org/2008/05/skos-xl#Label,http://publications.europa.eu/ontology/euvoc#endDate,3737,37422,56,0,1,0.099861,http://www.w3.org/2002/07/owl#DatatypeProperty,
http://www.w3.org/2008/05/skos-xl#Label,http://www.w3.org/2008/05/skos-xl#literalForm,37422,37422,32436,1,1,1,http://www.w3.org/2002/07/owl#DatatypeProperty,
http://www.w3.org/2008/05/skos-xl#Label,http://publications.europa.eu/ontology/euvoc#status,37422,37422,3,1,1,1,http://www.w3.org/2002/07/owl#ObjectProperty,
http://www.w3.org/2008/05/skos-xl#Label,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,37422,37422,1,1,1,1,http://www.w3.org/2002/07/owl#ObjectProperty,
http://www.w3.org/2008/05/skos-xl#Label,http://lemon-model.net/lemon#context,8579,37422,1,0,1,0.22925,http://www.w3.org/2002/07/owl#ObjectProperty,
http://www.w3.org/2008/05/skos-xl#Label,http://www.lexinfo.net/ontology/2.0/lexinfo#gender,11708,37422,6,0,1,0.312864,http://www.w3.org/2002/07/owl#ObjectProperty,
http://www.w3.org/2008/05/skos-xl#Label,http://publications.europa.eu/ontology/euvoc#startDate,22347,37422,180,0,1,0.597162,http://www.w3.org/2002/07/owl#DatatypeProperty,
http://www.w3.org/2008/05/skos-xl#Label,http://www.lexinfo.net/ontology/2.0/lexinfo#number,10,37422,2,0,1,0.000267,http://www.w3.org/2002/07/owl#ObjectProperty,
http://www.w3.org/ns/org#Membership,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,313,313,1,1,1,1,http://www.w3.org/2002/07/owl#ObjectProperty,
http://www.w3.org/ns/org#Membership,http://www.w3.org/ns/org#role,313,313,1,1,1,1,http://www.w3.org/2002/07/owl#ObjectProperty,
http://www.w3.org/ns/org#Membership,http://www.w3.org/ns/org#organization,313,313,12,1,1,1,http://www.w3.org/2002/07/owl#ObjectProperty,
http://www.w3.org/ns/org#Membership,http://publications.europa.eu/ontology/euvoc#exitDate,11,313,4,0,1,0.035144,http://www.w3.org/2002/07/owl#DatatypeProperty,
http://www.w3.org/ns/org#Membership,http://purl.org/dc/terms/dateSubmitted,144,313,13,0,1,0.460064,http://www.w3.org/2002/07/owl#DatatypeProperty,
http://www.w3.org/ns/org#Membership,http://www.w3.org/ns/org#member,313,313,50,1,1,1,http://www.w3.org/2002/07/owl#ObjectProperty,
http://www.w3.org/ns/org#Membership,http://publications.europa.eu/ontology/euvoc#entryDate,313,313,16,1,1,1,http://www.w3.org/2002/07/owl#DatatypeProperty,
